Project Name,Package Name,Type Name,Method Name,Code Smell
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,AbstractMinecartEntityMixin,getOtherPushableEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,BoatEntityMixin,getOtherPushableEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,getOtherPushableEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,lithium$SetClimbingMobCachingSectionUpdateBehavior,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,lithium$OnBlockCacheDeleted,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,lithium$OnBlockCacheSet,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,updateClimbingMobCachingSection,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,LivingEntityMixin,updateClimbingMobCachingSection,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.equipment_tracking,ArmorStandEntityMixin,trackEquipChange,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.equipment_tracking,ArmorStandEntityMixin,trackEquipChange,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.entity.equipment_tracking,MobEntityMixin,trackEquipChange,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.equipment_tracking,MobEntityMixin,trackEquipChange,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,forEachInBox,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,forEachInBox,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,forEachInBox,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,forEachInBox,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,forEachInColumn,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.fast_retrieval,SectionedEntityCacheMixin,consumeSection,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,ServerWorldMixin,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,ServerWorldMixin,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,init,Long Identifier
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,init,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,updateActiveListeners,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.entity.inactive_navigations,ServerWorldMixin,areEntityNavigationsConsistent,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.replace_entitytype_predicates,ArmorStandEntityMixin,getMinecartsDirectly,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.replace_entitytype_predicates,IronGolemWanderAroundGoalMixin,getEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.replace_entitytype_predicates,IronGolemWanderAroundGoalMixin,getEntities,Long Statement
java,me.jellysquid.mods.lithium.mixin.entity.replace_entitytype_predicates,IronGolemWanderAroundGoalMixin,getEntities,Magic Number
java,me.jellysquid.mods.lithium.mixin.entity.replace_entitytype_predicates,IronGolemWanderAroundGoalMixin,getEntities,Magic Number
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.block_support,EntityMixin,cancelIfSkippable,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.block_support,EntityMixin,lithium$getCollisionShapeBelow,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.block_touching,EntityMixin,checkTouchableBlock,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.block_touching,EntityMixin,checkTouchableBlock,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.fire_lava_touching,EntityMixin,skipFireTestIfResultDoesNotMatterOrIsCached,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.fire_lava_touching,EntityMixin,skipFireTestIfResultDoesNotMatterOrIsCached,Complex Method
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.fire_lava_touching,EntityMixin,skipFireTestIfResultDoesNotMatterOrIsCached,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.fluid_pushing,EntityMixin,cacheFluidSearchResult,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.fluid_pushing,EntityMixin,cacheFluidSearchResult,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.suffocation,EntityMixin,isInsideWall,Complex Method
java,me.jellysquid.mods.lithium.mixin.experimental.entity.block_caching.suffocation,EntityMixin,isInsideWall,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.item_entity_merging,ItemEntityMixin,consumeItemEntitiesForMerge,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.entity.item_entity_merging,ItemEntityMixin,consumeItemEntitiesForMerge,Long Statement
java,me.jellysquid.mods.lithium.mixin.experimental.spawning,ServerChunkManagerMixin,iterateEntitiesChunkAware,Long Statement
java,me.jellysquid.mods.lithium.mixin,LithiumMixinPlugin,onLoad,Long Statement
java,me.jellysquid.mods.lithium.mixin,LithiumMixinPlugin,shouldApplyMixin,Long Statement
java,me.jellysquid.mods.lithium.mixin,LithiumMixinPlugin,shouldApplyMixin,Long Statement
java,me.jellysquid.mods.lithium.mixin.math.fast_blockpos,DirectionMixin,reinit,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.math.fast_util,AxisCycleDirectionMixin,cycle,Magic Number
java,me.jellysquid.mods.lithium.mixin.math.fast_util,AxisCycleDirectionMixin,cycle,Magic Number
java,me.jellysquid.mods.lithium.mixin.math.fast_util,ForwardMixin,cycle,Magic Number
java,me.jellysquid.mods.lithium.mixin.math.fast_util,BackwardMixin,cycle,Magic Number
java,me.jellysquid.mods.lithium.mixin.math.fast_util,BoxMixin,getMin,Magic Number
java,me.jellysquid.mods.lithium.mixin.math.fast_util,BoxMixin,getMax,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Long Statement
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.collisions.empty_space,WorldMixin,findClosestCollision,Magic Number
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.world.block_entity_ticking.support_cache,WorldChunkMixin,fixCachedState,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.world.expiring_chunk_tickets,ChunkTicketManagerMixin,registerExpiringTicket,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.minimal_nonvanilla.world.expiring_chunk_tickets,ChunkTicketManagerMixin,updateSetMinExpiryTime,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.profiler,ServerWorldMixin,ServerWorldMixin,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.profiler,ServerWorldMixin,ServerWorldMixin,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.lazy_shape_context,EntityShapeContextMixin,redirectInstanceOf2,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.shape_merging,VoxelShapesMixin,injectCustomListPair,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,calculateMaxDistance,Complex Method
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,calculateMaxDistance,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,calculateMaxDistance,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,calculateMaxDistance,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,calculateMaxDistance,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,getCoordIndex,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapeMixin,getCoordIndex,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Long Statement
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.shapes.specialized_shapes,VoxelShapesMixin,cuboidUnchecked,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.block_entity_retrieval,WorldMixin,lithium$getLoadedExistingBlockEntity,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,addToFlagCount,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,fastInitClientCounts,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,fastInitClientCounts,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,fastInitClientCounts,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,updateFlagCounters,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,lithium$trackBlockStateChange,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.block_tracking,ChunkSectionMixin,lithium$trackBlockStateChange,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.data_storage,WorldMixin,initLithiumData,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,EntityTrackingSectionMixin,lithium$trackEntityMovement,Long Identifier
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,EntityTrackingSectionMixin,lithium$trackEntityMovement,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,EntityTrackingSectionMixin,lithium$trackEntityMovement,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,ServerEntityManagerListenerMixin,init,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,ServerEntityManagerListenerMixin,onAddEntity,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.util.entity_movement_tracking,ServerEntityManagerListenerMixin,notifyMovementListeners,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,BlockEntityMixin,updateStackListTracking,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,lithium$emitStackListReplaced,Long Identifier
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,lithium$emitRemoved,Long Identifier
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,invalidateChangeListening,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,lithium$emitFirstComparatorAdded,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,lithium$forwardMajorInventoryChanges,Long Identifier
java,me.jellysquid.mods.lithium.mixin.util.inventory_change_listening,LockableContainerBlockEntityMixin,lithium$stopForwardingMajorInventoryChanges,Long Identifier
java,me.jellysquid.mods.lithium.mixin.util.inventory_comparator_tracking,BlockEntityMixin,lithium$onComparatorAdded,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.util.inventory_comparator_tracking,BlockEntityMixin,lithium$onComparatorAdded,Magic Number
java,me.jellysquid.mods.lithium.mixin.util.inventory_comparator_tracking,BlockEntityMixin,lithium$hasAnyComparatorNearby,Long Statement
java,me.jellysquid.mods.lithium.mixin.util.inventory_comparator_tracking,ComparatorBlockMixin,onBlockAdded,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.util.inventory_comparator_tracking,ComparatorBlockMixin,notifyOnBlockAdded,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.brewing_stand,BrewingStandBlockEntityMixin,checkSleep,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.brewing_stand,BrewingStandBlockEntityMixin,wakeUpOnMarkDirty,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.brewing_stand,BrewingStandBlockEntityMixin,checkSleep,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.brewing_stand,BrewingStandBlockEntityMixin,wakeUpAfterFromTag,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.brewing_stand,BrewingStandBlockEntityMixin,wakeOnMarkDirty,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.campfire.lit,CampfireBlockEntityMixin,trySleepLit,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.campfire.unlit,CampfireBlockEntityMixin,trySleepUnlit,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.furnace,AbstractFurnaceBlockEntityMixin,checkSleep,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.furnace,AbstractFurnaceBlockEntityMixin,checkSleep,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.furnace,AbstractFurnaceBlockEntityMixin,checkSleep,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.furnace,AbstractFurnaceBlockEntityMixin,wakeUpAfterFromTag,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.furnace,AbstractFurnaceBlockEntityMixin,wakeOnMarkDirty,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.hopper,HopperBlockEntityMixin,sleepIfNoCooldownAndLocked,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.hopper,HopperBlockEntityMixin,sleepIfNoCooldownAndLocked,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.hopper,HopperBlockEntityMixin,sleepIfNoCooldownAndLocked,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.hopper,HopperBlockEntityMixin,sleepIfNoCooldownAndLocked,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.hopper,HopperBlockEntityMixin,wakeUpOnCooldownSet,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping,WorldChunkMixin,setBlockEntityTickingOrder,Long Identifier
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping,WorldChunkMixin,setBlockEntityTickingOrder,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping,WorldChunkMixin,setBlockEntityTickingOrder,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.shulker_box,ShulkerBoxBlockEntityMixin,sleepOnAnimationEnd,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.sleeping.shulker_box,ShulkerBoxBlockEntityMixin,sleepOnAnimationEnd,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,cachedCanTickBlockEntity,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,isInsideWorldBorder,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,isInsideWorldBorder,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,isInsideWorldBorder,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,startWorldBorderCaching,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.block_entity_ticking.world_border,DirectBlockEntityTickInvokerMixin,startWorldBorderCaching,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,getChunk,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,getChunkBlocking,Complex Method
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,getChunkBlocking,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,createCacheKey,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,createCacheKey,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,createCacheKey,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,createCacheKey,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,ServerChunkManagerMixin,addToCache,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.chunk_access,WorldMixin,getChunk,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,WorldChunkMixin,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,skipGetHeightmap,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,skipGetHeightmap,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,skipHeightmapUpdate,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,updateHeightmapsCombined,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.combined_heightmap_update,WorldChunkMixin,updateHeightmapsCombined,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,init,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,skipLoop,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,collectBlocks,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,performRayCast,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Complex Conditional
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Complex Method
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.explosions.block_raycast,ExplosionMixin,traverseBlock,Magic Number
java,me.jellysquid.mods.lithium.mixin.world.game_events.dispatch,GameEventDispatchManagerMixin,handleNullDispatcher,Long Parameter List
java,me.jellysquid.mods.lithium.mixin.world.game_events.dispatch,GameEventDispatchManagerMixin,handleNullDispatcher,Long Statement
java,me.jellysquid.mods.lithium.mixin.world.game_events.dispatch,GameEventDispatchManagerMixin,handleNullDispatcher,Magic Number
